ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
29,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,0.833333333,1,3,1,1,6,1,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,3,0.5,0,0
30,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3.764705882,0.9375,5,1.6,1.25,1,17,0,0.003009329,21,1.235294118,5.616470588,6.8,3.1291,17,1.6,0.5,0,1
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3.833333333,1,1,3,1.333333333,1,6,0,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,3,0.5,0,0
32,1,0,0,0,3,1,1,0,1,0,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,3.833333333,0.916666667,2,1.5,1.6,1,12,2,0.003009329,16,1.333333333,4.823333333,11.46666667,11.20814326,12,1.5,0.583333333,2,1
33,2,3,0,0,3,0,1,0,0,0,0,0,3,1,2,0,0,1,0,1,2,2,1,2,1,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0,0,5,0,1,0,0,2,0,0,1,0,1,4,0,0,0,1,0,0,3.956521739,0.913043478,4,3,0.769230769,1,23,3,0.005416792,28,1.217391304,7.745217391,10.93913043,8.841846275,23,3,0.434782609,0,0
34,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3.571428571,1,2,2,1,1,7,1,0.001504664,8,1.142857143,0.625714286,2.8,3.1291,7,2,0.428571429,1,1
35,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,5,0.846153846,2,1.5,2.25,1,13,4,0.001504664,22,1.692307692,9.449230769,14.43076923,13.0238668,13,1.5,0.692307692,0,1
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,1,2,2,0.25,1,5,1,0.000601866,7,1.4,2.88,2,3.1291,5,2,0.2,0,1
37,2,2,1,1,3,0,1,1,0,2,0,1,2,3,0,2,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,1,5,3,0,0,0,0,1,3.833333333,0.944444444,4,2,0.727272727,1,18,1,0.00421306,22,1.222222222,5.852222222,7.2,3.1291,18,2,0.388888889,1,0
38,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,3.625,1,3,2,1,1,8,1,0.001805597,11,1.375,3.755,3.2,3.1291,8,2,0.5,0,1
39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,1,2,1,0.000300933,3,1.5,2.89,0.8,3.1291,2,1,0,0,0
40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1,2,2,0.666666667,1,5,0,0.000902799,6,1.2,0.52,2,3.1291,5,2,0.4,0,1
41,1,1,0,0,2,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,4,0,1,1,0,0,0,1,1,0,4.4,0.933333333,2,2,1.666666667,1,15,1,0.002407463,19,1.266666667,5.206666667,8.666666667,8.841846275,15,2,0.6,0,0
42,4,1,1,0,3,1,0,0,0,3,0,0,6,1,1,0,1,0,0,1,2,0,0,3,1,3,2,0,4,0,2,0,0,0,0,0,1,0,3,1,1,2,0,2,0,0,2,0,0,1,0,1,3,2,1,0,0,0,1,4.103448276,0.928571429,3,1.333333333,1.230769231,1,29,5,0.006921457,34,1.172413793,9.554482759,12.97931034,8.841846275,29,1.333333333,0.535714286,0,0
43,2,1,0,1,2,0,1,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,1,4.846153846,1,3,2.333333333,0.857142857,1,13,4,0.002407463,21,1.615384615,8.541538462,14.43076923,13.0238668,13,2.333333333,0.461538462,0,1
44,2,2,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.692307692,0.846153846,4,2,0.857142857,1,13,2,0.002407463,18,1.384615385,5.818461538,8.276923077,8.841846275,13,2,0.461538462,0,0
45,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,3.923076923,0.923076923,3,2.666666667,1.5,1,13,2,0.002407463,15,1.153846154,3.095384615,5.2,3.1291,13,2.666666667,0.538461538,1,1
46,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,2,0,1,3.2,1,1,2,1.25,1,10,1,0.001203732,11,1.1,1.29,4,3.1291,10,2,0.555555556,0,0
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,1,0,1,4.25,1,2,2,0.6,1,8,0,0.001504664,9,1.125,0.805,3.2,3.1291,8,2,0.375,0,1
48,0,1,0,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,3.8,1,2,2,1.25,1,10,2,0.002407463,12,1.2,2.47,4,3.1291,10,2,0.6,0,1
49,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,1,0,0,2,0,0,1,1,1,0,1,0,2,4.315789474,0.789473684,4,2.5,1.111111111,1,19,2,0.003009329,25,1.315789474,7.346315789,9.705263158,8.841846275,19,2.5,0.526315789,0,1
50,2,4,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1,1,0,1,4,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,3.666666667,0.80952381,4,2.25,1.555555556,1,21,2,0.004814926,25,1.19047619,6.647619048,8.4,3.1291,21,2.25,0.571428571,0,1
51,0,1,0,0,1,0,1,2,0,0,0,3,2,5,0,1,1,0,0,5,2,0,2,1,0,1,0,0,4,0,0,0,0,1,0,0,1,0,1,2,0,3,0,2,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,4.294117647,0.941176471,3,2,1.25,1,17,4,0.00421306,25,1.470588235,8.392941176,11.50588235,11.20814326,17,2,0.529411765,0,1
52,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3.5,1,1,3,1,1,6,0,0.000902799,6,1,-1.45,2.4,3.1291,6,3,0.5,0,1
53,2,0,0,0,0,0,0,0,0,1,2,0,3,2,1,0,0,0,0,3,2,0,1,2,0,2,3,0,0,0,0,0,1,0,0,0,1,0,2,0,1,2,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,4.894736842,0.944444444,5,1.6,1,1,19,5,0.003009329,27,1.421052632,8.588421053,11.81052632,11.20814326,19,1.6,0.5,0,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4.25,1,1,2,1,1,4,1,0.000902799,5,1.25,0.72,1.6,3.1291,4,2,0.5,0,1
55,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,5.8,1,3,2,0.25,2,10,4,0.001504664,16,1.6,5.24,10,8.841846275,5,2,0.2,0,1
56,1,3,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,0,1,4.8125,1,4,2.5,0.875,1,16,3,0.002407463,24,1.5,8.35,8.9,8.841846275,16,2.5,0.428571429,0,0
57,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3.916666667,1,4,1.75,1,1,12,2,0.002407463,14,1.166666667,2.856666667,4.8,3.1291,12,1.75,0.454545455,0,0
58,1,3,0,1,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,1,1,0,4,0,1,0,2,0,0,0,0,1,4.368421053,0.894736842,5,1.8,1.375,1,19,2,0.004513993,24,1.263157895,6.725263158,9.705263158,8.841846275,19,1.8,0.578947368,0,1
59,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,5,0.909090909,1,1,1.2,1,11,2,0.001504664,16,1.454545455,5.863636364,8.036363636,8.841846275,11,1,0.545454545,0,0
60,1,0,0,0,1,0,1,1,0,1,0,0,6,3,0,2,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3.941176471,0.9375,2,2,1.285714286,1,17,2,0.003611195,22,1.294117647,6.310588235,6.8,3.1291,17,2,0.5625,1,0
61,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.714285714,1,3,1.666666667,0.75,1,7,2,0.000601866,11,1.571428571,5.682857143,8.514285714,8.841846275,7,1.666666667,0.428571429,1,1
62,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,5.428571429,1,1,2,1,1,7,3,0.001203732,11,1.571428571,5.682857143,8.514285714,8.841846275,7,2,0.571428571,0,1
63,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.142857143,1,0,0,1.666666667,1,7,1,0.001504664,10,1.428571429,3.997142857,8.514285714,8.841846275,7,0,0.5,0,1
64,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,2,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.375,0.875,1,2,1.666666667,1,8,0,0.00210653,8,1,-0.67,3.2,3.1291,8,2,0.625,0,1
65,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,3,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4.916666667,0.916666667,4,2,0.5,2,12,4,0.002407463,17,1.416666667,3.466666667,5.733333333,7.16862163,6,2,0.333333333,0,1
66,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,2,2.5,0.4,1,7,1,0.001203732,9,1.285714286,2.311428571,2.8,3.1291,7,2.5,0.285714286,0,1
67,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,3,0,0,2,1,1,0,0,0,0,3.857142857,1,2,2,1.5,1,14,1,0.002708396,17,1.214285714,4.198571429,5.6,3.1291,14,2,0.538461538,0,1
68,0,3,0,1,2,0,0,0,1,0,1,0,2,2,0,0,1,0,1,3,1,1,1,2,0,3,1,0,3,0,1,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,3.9,0.85,4,1.75,1.444444444,1,20,1,0.004513993,25,1.25,6.96,10,8.841846275,20,1.75,0.55,0,0
69,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3.285714286,0.714285714,1,3,0.75,1,7,0,0.00210653,8,1.142857143,0.625714286,2.8,3.1291,7,3,0.428571429,1,1
70,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,1,2,0,0,3,0,4,0,1,2,0,0,0,0,0,0,0,1,0,3,1,1,2,0,1,0,1,1,0,0,1,0,0,0,3,0,0,0,0,2,4.294117647,0.866666667,5,1.6,1,1,17,3,0.003009329,23,1.352941176,7.004705882,11.50588235,11.20814326,17,1.6,0.466666667,0,1
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,0,0.000300933,1,1,-3.4,0.4,3.1291,1,1,0,1,1
