ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
10,4,1,0,0,3,2,0,0,0,3,2,1,5,3,1,0,0,0,0,8,2,0,0,0,1,1,4,0,2,2,0,0,0,1,0,0,2,0,0,0,2,3,0,2,1,2,2,0,0,2,0,3,3,1,1,0,1,1,2,4.2,1,5,2.2,1.285714286,2,30,2,0.006921457,34,1.133333333,3.633333333,6,3.1291,15,2.2,0.533333333,0,1
11,2,0,2,0,3,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,1,3,0,0,1,0,0,0,0,2,0,0,3,1,0,0,1,0,1,4,0.823529412,5,1.6,0.8,3,17,2,0.003009329,21,1.235294118,1.196470588,2.266666667,3.1291,5.666666667,1.6,0.411764706,0,0
12,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,3,0,1,3,2,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,3.153846154,0.846153846,1,1,2.25,2,13,1,0.003009329,14,1.076923077,-0.347307692,2.6,3.1291,6.5,1,0.692307692,2,1
13,2,2,2,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,1,0,3,2,0,1,4,1,0,0,0,0,1,0,0,0,0,1,2,0,1,5,0,2,0,0,1,0,0,1,0,2,1,0,0,0,0,2,2,4.136363636,0.952380952,5,2,0.615384615,1,22,2,0.00421306,24,1.090909091,5.862727273,8.8,3.1291,22,2,0.380952381,0,1
14,1,2,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,3,4,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4.705882353,0.882352941,3,1.333333333,0.888888889,2,17,4,0.003310262,26,1.529411765,5.772058824,10.45882353,10.1257567,8.5,1.333333333,0.470588235,0,1
15,6,6,2,1,12,6,1,1,1,0,3,0,14,5,6,0,2,1,0,8,6,1,2,5,2,5,13,1,2,3,2,0,3,1,0,0,1,0,5,2,1,16,0,3,2,0,3,1,2,6,0,3,9,3,3,0,2,2,5,4.868421053,0.79047619,25,1.64,0.913793103,11,114,29,0.018958772,161,1.412280702,5.116730463,8.355980861,9.095868883,10.36363636,1.64,0.447619048,0,1
16,0,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,1,1,5.111111111,1,2,3,1,2,18,6,0.002407463,26,1.444444444,4.964444444,5.822222222,7.16862163,9,3,0.4375,0,0
17,2,1,1,0,2,0,0,1,0,1,0,0,4,2,1,0,0,1,0,2,2,1,0,2,0,2,2,0,0,0,0,0,0,0,1,0,1,2,2,0,1,3,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,4.458333333,0.869565217,5,1.2,1.181818182,4,24,4,0.00421306,32,1.333333333,2.483333333,4.066666667,5.985473137,6,1.2,0.52173913,0,0
18,1,3,2,1,4,0,0,3,1,0,0,0,4,2,1,2,0,0,0,0,1,0,0,1,1,0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,1,0,0,0,0,1,3,0,1,0,0,1,2,4.407407407,0.888888889,7,2,1.153846154,2,27,6,0.005717725,39,1.444444444,6.719444444,11.32592593,11.20814326,13.5,2,0.518518519,1,1
19,5,8,3,1,11,0,5,1,3,3,2,0,11,13,2,11,0,0,1,7,3,1,3,7,2,6,8,0,10,3,1,1,2,1,0,0,4,0,7,0,2,8,0,3,2,1,3,0,0,9,0,2,8,3,0,0,1,0,8,4.214285714,0.632653061,19,2,1.657894737,8,98,18,0.02076437,143,1.459183673,6.405867347,8.165306122,8.841846275,12.25,2,0.612244898,7,1
20,3,3,2,2,8,1,0,0,1,1,0,0,4,5,2,4,0,0,1,2,0,3,1,3,4,0,4,0,0,3,1,1,0,0,0,0,0,1,3,0,0,5,0,3,0,0,3,1,0,2,0,4,2,0,1,0,1,1,1,3.372093023,0.8,9,1.555555556,1.352941176,7,43,2,0.007222389,47,1.093023256,-0.296611296,3.387375415,5.288315135,6.142857143,1.555555556,0.575,12,0
21,3,5,5,0,12,1,1,3,0,2,0,0,11,9,1,9,0,2,0,0,2,4,12,12,2,10,9,3,8,2,0,2,2,1,1,1,1,0,12,0,1,10,0,0,0,0,2,1,0,7,0,2,6,3,1,0,0,0,3,3.978021978,0.568181818,16,1.5625,0.979166667,5,91,11,0.019861571,113,1.241758242,6.160747253,8.598681319,7.554174237,18.2,1.5625,0.454545455,7,1
22,3,1,0,1,2,0,0,4,0,1,0,0,5,5,2,5,0,0,0,3,0,0,3,1,0,1,3,2,1,1,1,1,2,1,0,0,0,0,1,0,0,7,0,2,1,0,1,0,1,3,0,0,4,1,2,0,1,0,2,3.369565217,0.810810811,7,2.142857143,0.947368421,4,46,3,0.007824255,58,1.260869565,3.77326087,6.339130435,7.16862163,11.5,2.142857143,0.486486486,3,1
23,5,10,4,1,21,4,4,5,3,1,0,0,15,5,3,4,0,0,0,6,7,4,2,9,6,6,12,1,2,7,0,0,5,2,0,0,3,1,9,5,2,13,0,2,0,1,6,0,0,8,0,4,14,2,5,0,2,1,8,4.802816901,0.74137931,29,1.862068966,1.050847458,10,142,37,0.024074631,235,1.654929577,9.476169014,11.03211268,11.00357732,14.2,1.862068966,0.49137931,3,1
24,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,2,4.833333333,0.916666667,4,2,1,1,12,3,0.001805597,20,1.666666667,8.756666667,11.46666667,11.20814326,12,2,0.5,0,1
25,2,4,0,0,3,0,2,1,0,2,1,0,6,1,0,0,0,0,1,7,1,2,2,3,1,2,1,0,2,1,0,0,0,0,0,1,0,0,3,1,0,5,0,1,1,0,2,0,0,0,0,0,2,1,2,0,1,0,1,4.515151515,0.818181818,8,2.125,1.0625,2,33,6,0.006921457,47,1.424242424,7.651060606,9.024242424,8.841846275,16.5,2.125,0.515151515,1,0
26,0,2,0,1,4,1,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,0,2,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,6,0,0,0,1,3,0,0,4,0,1,3,0,0,0,0,1,1,4.461538462,0.88,5,2,1.153846154,1,26,5,0.004814926,37,1.423076923,11.34230769,15.01538462,13.0238668,26,2,0.48,2,1
27,3,1,1,0,4,0,0,1,0,2,0,0,2,3,1,1,0,0,0,4,0,0,0,2,2,1,3,0,0,3,0,0,0,0,2,0,0,2,2,1,1,5,0,1,0,0,2,0,0,1,0,0,4,0,1,0,1,0,0,4.96,0.869565217,5,4,1.083333333,6,25,7,0.005115859,43,1.72,6.331,9.666666667,8.3441,4.166666667,4,0.47826087,1,0
28,3,1,1,0,2,1,0,0,0,3,1,0,4,2,0,1,0,0,0,1,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,2,0,1,1,0,2,2,0,0,0,0,1,1,4.692307692,0.96,4,2.25,1,1,26,6,0.003912128,39,1.5,12.25,15.01538462,13.0238668,26,2.25,0.48,1,0
29,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.833333333,1,0,0,3,1,6,0,0.000601866,6,1,-1.45,2.4,3.1291,6,0,0.75,1,0
30,10,10,1,2,14,3,3,3,4,1,3,0,15,7,9,4,0,3,3,8,5,2,3,5,4,4,9,2,2,4,2,0,3,4,0,0,1,0,5,3,0,15,0,4,0,1,7,0,1,8,0,2,10,1,5,0,3,2,6,4.695652174,0.728070175,19,2.052631579,1.127272727,4,115,26,0.022269034,167,1.452173913,12.75815217,16.7173913,14.19178559,28.75,2.052631579,0.51754386,3,1
31,0,2,1,1,4,0,1,3,1,0,0,1,6,2,0,1,0,0,0,4,3,0,1,2,1,2,3,0,1,0,0,0,0,0,0,1,2,0,2,0,0,8,0,1,0,1,1,0,0,1,0,0,3,0,1,0,2,0,2,4.236842105,0.885714286,8,2,0.947368421,1,38,8,0.006921457,55,1.447368421,16.30894737,19.41052632,14.55459255,38,2,0.457142857,1,1
32,3,5,0,0,3,1,1,0,0,1,0,0,4,4,2,4,0,1,1,2,6,1,1,4,1,3,6,0,2,0,1,0,2,1,1,0,1,0,4,0,0,5,0,0,2,0,5,0,0,3,0,2,3,3,0,0,0,1,1,3.833333333,0.777777778,6,2.5,1.090909091,4,48,5,0.00932892,57,1.1875,3.1025,5.633333333,5.985473137,12,2.5,0.511111111,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,1,1,0.000300933,2,2,8.4,0.4,3.1291,1,0,0,0,1
34,18,28,13,5,56,12,6,7,3,6,2,1,62,34,12,18,1,1,2,23,25,13,28,32,12,18,49,6,9,17,4,3,11,15,0,0,9,12,32,1,13,46,0,6,4,1,7,2,1,24,0,10,36,4,14,0,4,3,21,4.423503326,0.545034642,84,1.988095238,1.144927536,23,451,83,0.084863076,643,1.425720621,8.88089463,12.01199267,11.29548681,19.60869565,1.988095238,0.521939954,13,1
35,6,9,1,1,17,5,5,0,0,3,0,1,10,6,3,4,1,0,1,4,3,2,1,5,3,4,10,1,1,5,2,1,1,4,1,0,0,0,5,2,5,15,0,2,0,0,4,0,0,5,0,1,4,1,3,0,2,2,5,4.512195122,0.7125,18,1.777777778,1.263157895,5,82,14,0.016852242,121,1.475609756,8.218195122,11.92585366,11.60247206,16.4,1.777777778,0.525,4,1
36,0,4,2,1,12,1,5,1,1,0,1,1,6,2,0,0,0,0,1,4,7,1,2,2,1,2,10,0,2,1,0,0,1,1,0,0,1,0,2,1,0,11,0,3,0,0,5,0,0,4,0,0,9,0,1,0,4,1,3,4.786885246,0.881355932,15,1.8,0.722222222,7,61,14,0.010833584,90,1.475409836,5.218407494,8.07587822,8.841846275,8.714285714,1.8,0.389830508,0,1
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.571428571,1,2,2,1.333333333,1,7,0,0.000902799,7,1,-1.06,2.8,3.1291,7,2,0.571428571,0,0
38,3,5,6,2,17,3,2,1,1,1,1,0,10,2,2,0,0,0,1,10,2,3,2,6,1,3,14,1,1,4,0,1,1,1,0,0,2,1,6,1,3,17,0,3,0,0,4,0,0,2,0,1,11,0,1,0,5,1,3,4.91509434,0.705882353,22,2.090909091,0.810344828,9,106,29,0.01564851,164,1.547169811,7.259937107,8.862054507,9.444778639,11.77777778,2.090909091,0.431372549,2,1
39,0,1,1,0,3,0,1,1,0,0,2,0,1,2,0,0,0,0,0,4,0,1,2,1,0,0,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,2,1,0,2,0,0,0,0,0,2,0,0,0,1,0,2,4.529411765,1,4,2,0.777777778,2,17,4,0.003310262,21,1.235294118,2.301470588,5.752941176,7.16862163,8.5,2,0.470588235,0,1
40,0,2,0,1,8,1,2,2,1,0,0,0,6,0,0,0,0,1,0,0,2,2,1,4,2,2,2,1,1,2,0,0,1,1,0,0,0,0,4,0,0,8,0,0,0,0,3,0,0,3,0,1,1,1,3,0,0,1,2,4.676470588,0.96969697,9,1.333333333,0.85,3,34,8,0.006319591,47,1.382352941,5.141764706,8.062745098,8.841846275,11.33333333,1.333333333,0.393939394,0,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8,1,2,2,1,1,5,0,0.000601866,6,1.2,0.52,2,3.1291,5,2,0.5,0,0
42,4,5,0,0,5,2,1,1,0,4,1,3,6,5,0,0,0,1,0,7,3,3,1,2,1,1,5,1,1,1,0,0,1,0,0,0,1,1,2,0,1,9,0,4,0,1,2,0,0,2,0,4,4,1,0,0,1,2,3,3.981818182,0.895833333,9,2.111111111,0.96,3,55,8,0.010532651,71,1.290909091,6.792727273,10.24242424,9.725611199,18.33333333,2.111111111,0.479166667,1,0
43,0,0,0,0,2,0,2,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,2,4.230769231,1,3,1.333333333,1.333333333,2,13,1,0.002407463,16,1.230769231,1.468076923,2.6,3.1291,6.5,1.333333333,0.538461538,0,1
44,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3.714285714,1,2,1.5,0.75,1,7,1,0.001504664,9,1.285714286,2.311428571,8.514285714,8.841846275,7,1.5,0.428571429,1,0
45,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,3.9,1,2,2,1.25,1,10,2,0.000902799,12,1.2,2.47,4,3.1291,10,2,0.555555556,0,0
46,0,0,0,1,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,3.9,1,2,1.5,1.2,1,10,1,0.002407463,12,1.2,2.47,4,3.1291,10,1.5,0.5,0,0
47,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1,2,1.5,1.5,1,5,0,0.001203732,5,1,-1.84,2,3.1291,5,1.5,0.6,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.333333333,1,2,1.5,0.666666667,1,6,1,0.000902799,8,1.333333333,2.483333333,2.4,3.1291,6,1.5,0.4,0,0
49,0,2,0,1,4,0,0,2,1,0,0,0,5,3,0,3,0,0,0,0,0,2,2,3,2,2,4,0,0,2,0,0,2,0,0,0,0,0,3,0,1,7,0,0,0,0,2,0,1,2,0,3,2,0,1,0,0,1,0,3.555555556,0.848484848,8,1.75,1.1875,2,36,4,0.006921457,42,1.166666667,5.196666667,8.311111111,7.16862163,18,1.75,0.515151515,3,1
50,1,2,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,1,1,2,0,1,0,0,0,0,0,4,0,1,0,1,1,0,0,1,0,0,0,3,6,0,1,0,1,3,0,0,0,0,0,1,2,0,0,0,0,2,4.52173913,0.818181818,5,2.2,1.090909091,2,23,4,0.00421306,37,1.608695652,7.877608696,9.817391304,10.1257567,11.5,2.2,0.5,1,1
51,0,1,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1,2,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,1,4,1,3,1.666666667,1.333333333,1,15,2,0.003310262,18,1.2,4.42,8.666666667,8.841846275,15,1.666666667,0.6,0,1
52,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,1,4,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,0.888888889,0,0,0.8,3,10,1,0.002407463,12,1.2,-0.13,5.333333333,6.4273556,3.333333333,0,0.444444444,0,1
53,2,9,2,2,10,0,1,1,0,1,1,0,14,4,1,0,1,0,0,5,10,4,3,11,3,8,9,0,2,3,1,1,5,0,0,0,1,2,11,2,7,15,0,2,1,1,3,0,0,10,0,3,9,1,2,0,1,0,3,4.11,0.729166667,18,2.166666667,1.152173913,4,100,12,0.018958772,135,1.35,10.09,13.2,11.20814326,25,2.166666667,0.520833333,0,1
54,2,2,2,1,7,0,3,0,1,2,0,2,8,6,0,4,0,1,0,6,5,0,1,4,0,1,4,0,4,1,1,0,1,2,1,0,1,0,4,3,3,11,0,1,2,0,4,0,0,3,0,2,6,3,2,0,3,0,3,4.793103448,0.929824561,12,1.916666667,0.966666667,2,58,17,0.01143545,90,1.551724138,14.03034483,17.80689655,15.24766489,29,1.916666667,0.473684211,3,1
55,2,1,0,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.846153846,0.833333333,3,1.333333333,0.714285714,1,13,2,0.00210653,18,1.384615385,5.818461538,8.276923077,8.841846275,13,1.333333333,0.416666667,1,0
56,0,7,1,3,13,2,2,0,2,0,0,1,10,3,0,1,0,0,0,3,2,2,0,4,3,2,7,0,4,3,0,0,2,1,0,0,4,1,4,0,3,11,0,3,1,1,4,2,0,2,0,3,2,1,2,0,3,2,3,4.402597403,0.716216216,14,1.714285714,1.633333333,5,77,12,0.014745712,107,1.38961039,6.813402597,9.796363636,9.888512548,15.4,1.714285714,0.594594595,2,1
57,1,1,2,1,11,4,2,1,0,1,2,4,13,8,0,2,0,0,0,10,2,0,6,2,0,1,9,2,2,2,1,0,0,1,0,0,2,0,2,0,2,6,0,4,3,1,2,0,0,7,0,7,7,2,4,0,2,1,7,4.675324675,0.831168831,18,1.722222222,0.906976744,6,77,14,0.014143846,109,1.415584416,6.118896104,8.25021645,8.841846275,12.83333333,1.722222222,0.441558442,0,1
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3.333333333,1,1,1,0.5,1,3,0,0.000601866,4,1.333333333,1.313333333,1.2,3.1291,3,1,0.333333333,0,0
59,0,3,1,0,4,0,2,0,0,0,0,0,6,2,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,1,2,1,1,1,6,0,2,1,0,2,0,0,1,0,1,4,0,0,0,0,0,0,4.735294118,0.92,9,2.555555556,1.166666667,2,34,7,0.004814926,51,1.5,8.74,12.68235294,12.16174496,17,2.555555556,0.52,0,1
60,1,2,1,0,4,1,0,1,0,0,1,0,9,8,1,7,0,0,0,2,2,0,0,5,2,6,7,0,0,2,3,0,0,1,0,0,1,0,5,0,2,6,0,3,1,0,2,0,2,1,0,2,5,0,0,0,1,0,1,4.037735849,0.705882353,8,2.5,1.304347826,5,53,9,0.010231718,67,1.264150943,3.460981132,7.258867925,8.238735603,10.6,2.5,0.549019608,0,1
61,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,4.333333333,1,5,1.4,0.8,1,12,3,0.001805597,18,1.5,6.79,11.46666667,11.20814326,12,1.4,0.444444444,0,0
62,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.909090909,1,1,1,1.2,1,11,0,0.002407463,13,1.181818182,2.645454545,4.4,3.1291,11,1,0.5,1,1
63,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,3.375,1,2,2,1.666666667,1,8,0,0.001805597,8,1,-0.67,3.2,3.1291,8,2,0.625,0,0
64,6,2,2,2,11,0,3,0,0,4,1,2,9,5,2,2,0,0,0,3,4,2,4,4,1,4,6,1,1,2,2,0,3,6,0,0,2,0,4,1,3,11,0,3,1,0,2,0,0,7,0,2,9,2,0,0,2,0,3,4.6,0.904109589,15,1.8,0.790697674,6,75,13,0.012338249,112,1.493333333,6.906333333,10.86666667,10.86419502,12.5,1.8,0.410958904,2,0
65,2,1,1,0,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,0,0,3,0,0,0,1,0,0,3.642857143,1,2,1.5,1.333333333,2,14,2,0.002708396,17,1.214285714,1.468571429,5.657142857,7.16862163,7,1.5,0.538461538,0,1
66,2,1,0,0,2,1,0,0,0,1,0,2,1,2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,5,0.923076923,3,2,0.714285714,2,15,4,0.002708396,27,1.8,8.575,13.66666667,11.20814326,7.5,2,0.461538462,0,0
67,0,3,2,1,4,0,1,0,1,0,0,0,5,3,0,3,0,0,0,1,5,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,4,0,0,4,0,0,0,1,0,0,3.933333333,0.827586207,5,2.2,1,1,30,4,0.006620524,39,1.3,11.45,14.66666667,11.20814326,30,2.2,0.448275862,3,1
