ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
10,15,28,4,3,23,7,5,6,1,2,6,0,41,27,13,20,0,2,0,14,21,8,13,18,5,16,13,1,18,4,9,1,4,6,0,0,5,1,18,1,7,43,0,4,2,0,7,1,1,18,0,6,22,10,5,0,4,2,8,4.352739726,0.588028169,57,2.01754386,1.048611111,15,292,53,0.054769786,405,1.386986301,8.368438356,10.8003653,10.04757931,19.46666667,2.01754386,0.492957746,17,0
11,12,12,0,1,5,1,1,1,1,1,0,0,7,6,11,5,1,1,1,3,7,0,3,10,2,8,1,0,10,2,5,0,2,0,0,0,0,0,10,1,1,21,0,2,0,0,3,1,1,5,0,1,13,6,3,0,1,1,5,4.066666667,0.650485437,25,2.2,1.019607843,5,105,16,0.021065302,135,1.285714286,7.771428571,11.44761905,10.35521597,21,2.2,0.504854369,4,0
12,15,26,4,2,29,6,4,6,6,5,5,0,40,26,9,8,10,1,3,28,33,5,8,22,11,20,22,0,28,11,3,2,7,1,0,0,2,3,22,14,3,33,0,7,2,0,7,0,1,13,0,6,23,11,1,0,3,2,7,3.799373041,0.546391753,55,2,1.362204724,28,319,33,0.063195907,384,1.203761755,3.057603,5.434885804,5.985473137,11.39285714,2,0.563573883,7,0
13,6,8,3,0,7,0,4,2,0,1,0,0,13,9,4,4,4,1,0,7,14,0,4,6,0,10,9,0,6,0,0,0,1,1,0,0,1,1,6,6,2,23,0,3,2,0,3,0,0,2,0,1,6,4,2,0,3,0,4,4.25,0.757894737,21,1.952380952,1.063829787,7,96,16,0.020463437,127,1.322916667,5.368988095,7.985714286,8.418075326,13.71428571,1.952380952,0.505263158,2,0
14,23,43,0,3,19,4,3,12,2,3,1,1,58,33,19,19,0,10,2,26,38,6,17,24,6,21,33,2,23,7,15,1,7,8,0,0,5,12,24,2,5,52,0,5,2,0,7,0,1,14,0,4,22,7,6,0,4,2,13,3.952261307,0.498680739,78,2.102564103,1.192090395,23,398,54,0.080650015,507,1.273869347,6.190353944,9.032291894,8.587818077,17.30434783,2.102564103,0.53298153,17,0
15,6,7,0,1,3,1,1,2,0,0,0,0,7,3,6,3,0,0,0,1,6,0,4,3,0,3,9,1,1,0,2,0,0,0,0,0,1,0,3,1,2,9,0,1,0,0,3,1,0,3,0,3,10,2,1,0,2,2,4,4.257575758,0.727272727,14,2.142857143,1,6,66,13,0.012037316,94,1.424242424,5.506060606,8.036363636,8.841846275,11,2.142857143,0.484848485,3,0
16,6,4,0,1,3,0,1,1,0,0,0,0,6,3,5,0,3,1,0,6,9,0,4,4,0,5,0,0,6,1,0,0,1,0,0,0,0,0,4,7,1,12,0,1,1,0,3,0,0,1,0,0,8,4,0,0,0,0,3,4.351851852,0.773584906,14,2.214285714,0.71875,4,54,10,0.012037316,69,1.277777778,4.752777778,6.881481481,7.16862163,13.5,2.214285714,0.396226415,0,0
17,8,3,0,3,4,1,0,2,0,0,0,0,6,5,8,4,1,2,0,4,8,0,4,5,1,4,8,0,3,0,1,0,1,0,0,0,0,0,5,2,2,11,0,1,1,0,3,0,0,8,0,4,6,2,0,0,1,2,3,4.358208955,0.757575758,9,2,1.090909091,8,67,13,0.01354198,93,1.388059701,4.055354478,6.335074627,7.645422481,8.375,2,0.5,4,0
18,5,21,0,2,20,0,4,8,3,0,0,2,30,21,5,8,11,4,2,18,32,4,8,11,7,16,11,2,13,10,4,0,6,6,0,0,0,0,11,13,5,25,0,5,3,0,4,1,1,12,0,2,17,8,3,0,2,1,5,3.980952381,0.580310881,40,2.125,1.317647059,11,210,29,0.044839001,266,1.266666667,6.802121212,9.922077922,9.095868883,19.09090909,2.125,0.559585492,4,0
19,4,6,0,3,7,1,1,5,1,0,0,0,16,1,3,1,0,0,1,2,14,0,2,6,1,7,11,1,5,2,3,0,4,4,0,0,0,0,6,2,2,16,0,1,0,0,5,0,0,5,0,2,9,4,1,0,1,1,6,4.352272727,0.727272727,17,2.235294118,1.071428571,4,88,16,0.018657839,118,1.340909091,8.812727273,11.98181818,10.68635297,22,2.235294118,0.522727273,1,0
20,5,11,0,1,9,2,3,3,1,0,0,0,13,4,5,4,0,1,0,2,10,1,3,8,2,6,1,0,12,2,3,0,3,3,0,0,0,0,8,1,2,15,0,0,0,0,3,0,0,5,0,1,10,4,2,0,0,1,3,4.290697674,0.651162791,16,2.125,1.15,5,86,15,0.019560638,114,1.325581395,6.759860465,10.60093023,10.35521597,17.2,2.125,0.534883721,4,0
21,2,17,1,1,11,1,0,3,1,0,1,0,14,9,2,0,8,1,0,12,13,2,11,11,2,15,9,1,9,6,2,0,4,4,0,0,1,0,11,8,1,12,0,3,1,0,5,1,0,13,0,8,10,5,4,0,3,2,8,4.510791367,0.693430657,23,2.217391304,1.203125,8,139,25,0.028889558,205,1.474820144,8.589127698,11.55431655,11.20814326,17.375,2.217391304,0.532846715,0,0
22,3,7,0,0,4,2,0,2,0,1,0,0,5,3,2,1,2,0,1,4,3,0,1,1,0,4,1,0,3,2,2,0,1,2,0,0,0,0,1,2,2,7,0,2,0,0,3,0,0,4,0,1,4,4,1,0,0,1,0,4.681818182,0.840909091,9,2.222222222,0.84,3,44,8,0.008727054,66,1.5,7.83,10.41212121,10.50422373,14.66666667,2.222222222,0.431818182,1,0
23,4,5,0,1,2,1,0,2,0,0,1,0,10,3,4,2,0,1,0,3,8,0,3,3,1,2,6,1,2,0,1,0,1,0,0,0,0,0,3,0,1,20,0,2,2,0,3,1,0,6,0,4,14,2,0,0,2,0,2,4.193548387,0.845238095,24,2,0.603773585,12,93,12,0.01354198,120,1.290322581,2.658306452,5.250537634,6.816661864,7.75,2,0.369047619,2,0
24,4,9,2,2,8,2,1,4,1,2,1,0,7,3,2,1,0,0,0,2,3,1,2,4,2,3,5,0,5,2,4,1,1,0,0,0,0,1,4,0,0,16,0,2,0,0,5,0,1,4,0,1,7,3,2,0,1,0,2,4.324675325,0.826086957,16,2.75,0.891891892,4,77,14,0.012037316,101,1.311688312,7.395422078,9.777922078,8.841846275,19.25,2.75,0.463768116,2,0
25,7,11,0,0,4,2,0,7,0,0,0,0,21,8,5,5,0,1,0,7,20,1,4,7,0,10,6,2,10,1,2,1,2,2,0,0,1,3,7,3,5,26,0,1,1,0,4,0,0,6,0,7,21,5,2,0,1,3,6,4.277027027,0.68115942,32,2.40625,0.891891892,13,148,22,0.026482094,187,1.263513514,3.759459459,6.445738046,7.321109707,11.38461538,2.40625,0.463768116,5,0
26,6,8,0,0,4,0,0,2,3,1,2,0,10,9,5,3,0,0,4,12,8,3,0,4,2,5,8,1,5,2,1,0,1,2,0,0,0,4,4,2,1,13,0,5,1,0,2,1,0,4,0,5,9,4,0,0,1,1,2,4.072289157,0.743902439,14,2.071428571,1.4,7,83,11,0.016551309,105,1.265060241,3.961996558,7.634423408,8.418075326,11.85714286,2.071428571,0.573170732,1,0
27,8,7,0,0,2,1,0,5,0,0,1,0,9,7,7,0,5,1,1,9,12,0,4,7,1,9,6,0,8,1,0,0,0,1,0,0,0,1,7,7,1,9,0,4,1,0,3,0,1,8,0,2,9,4,3,0,0,2,3,3.94047619,0.756097561,13,2,1.179487179,7,84,8,0.018055974,101,1.202380952,3.278095238,5.752380952,6.182691328,12,2,0.524390244,0,0
28,11,22,2,5,17,1,3,1,2,0,0,0,21,9,10,4,5,0,0,9,14,1,8,16,3,16,8,1,17,6,1,0,0,4,0,0,0,0,16,8,3,32,0,2,2,0,5,1,4,12,0,2,20,9,1,0,2,1,9,4.727748691,0.630434783,41,2.146341463,1.157303371,15,191,47,0.035209148,283,1.481675393,6.859769634,9.281815009,9.725611199,12.73333333,2.146341463,0.516304348,4,0
29,6,13,3,4,15,4,0,5,1,1,2,2,20,15,4,10,0,3,1,11,16,1,5,7,1,6,14,2,9,3,2,1,2,2,0,0,2,1,7,2,2,17,0,4,2,0,4,1,0,8,0,4,14,2,1,0,1,3,6,4.006849315,0.642857143,23,2.086956522,1.306451613,8,146,21,0.030394222,182,1.246575342,6.237089041,8.669863014,7.645422481,18.25,2.086956522,0.557142857,7,0
30,1,4,0,2,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,0,0,1,1,0,6,0,0,1,1,0,1,1,0,0,0,0,1,0,2,4,0,1,0,0,2,0,0,2,0,0,5,0,2,0,2,0,3,4.586206897,0.793103448,7,2.285714286,1.066666667,2,29,8,0.005416792,42,1.448275862,7.154655172,8.55862069,8.841846275,14.5,2.285714286,0.482758621,0,0
31,5,6,0,1,9,3,2,2,1,0,2,0,14,7,5,0,5,2,1,9,11,1,1,5,4,6,4,1,5,4,1,0,1,0,0,0,0,0,5,6,1,15,0,4,2,0,4,0,0,3,0,1,10,5,3,0,3,1,2,4.59,0.808510638,26,2,0.781818182,7,100,22,0.017153175,138,1.38,6.265428571,9.714285714,9.957137785,14.28571429,2,0.414893617,2,0
32,8,12,0,3,5,0,0,3,1,2,1,0,13,3,6,2,0,3,0,2,18,1,4,7,1,5,2,0,14,1,3,0,1,5,0,0,3,0,7,0,6,22,0,2,1,0,5,1,0,4,0,1,11,5,1,0,0,0,5,4.192307692,0.711538462,22,2.409090909,1,7,104,12,0.021667168,133,1.278846154,5.29467033,7.481318681,7.44753027,14.85714286,2.409090909,0.5,1,0
33,21,32,2,9,29,3,4,10,4,2,6,0,41,25,17,9,7,1,1,30,31,9,13,19,7,21,25,2,21,8,5,0,6,7,0,0,0,3,19,14,3,45,0,5,2,0,8,0,1,17,0,6,29,8,7,0,2,3,12,4.253731343,0.584097859,74,1.932432432,1.0875,34,335,59,0.065001505,454,1.355223881,4.24428885,6.806848112,7.9287669,9.852941176,1.932432432,0.510703364,6,0
34,7,9,1,1,6,1,1,2,0,0,2,0,10,8,7,4,2,2,1,7,12,1,5,7,0,8,3,0,11,1,1,0,1,2,0,0,0,0,7,5,1,13,0,3,2,0,3,0,2,6,0,1,14,5,1,0,2,1,6,4.62,0.673469388,17,2.117647059,1.152173913,11,100,26,0.018356906,140,1.4,4.475454545,8.836363636,9.339509956,9.090909091,2.117647059,0.530612245,3,0
35,2,8,0,1,3,0,1,2,0,0,0,0,11,4,2,4,0,0,1,1,7,1,2,2,0,1,6,0,4,0,1,0,3,0,0,0,0,0,2,0,1,10,0,0,1,0,3,1,0,2,0,1,6,3,1,0,1,1,4,4.75,0.753846154,14,2,1.129032258,4,68,17,0.012940114,107,1.573529412,9.607647059,12.68235294,12.16174496,17,2,0.523076923,3,0
36,7,4,0,1,2,1,0,2,0,0,0,0,5,4,7,4,0,1,0,5,7,0,6,6,0,6,0,1,4,0,1,0,0,1,0,0,0,0,6,2,1,9,0,1,0,0,3,0,1,7,0,2,12,1,1,0,0,1,3,4.632352941,0.692307692,10,2.3,0.815789474,8,68,13,0.01143545,100,1.470588235,5.077941176,8.105882353,8.841846275,8.5,2.3,0.415384615,4,0
37,7,9,1,2,3,0,0,2,0,0,0,0,10,3,7,0,3,1,0,3,12,0,3,1,1,2,5,0,4,0,3,0,1,0,0,0,0,0,1,3,1,10,0,1,1,0,4,0,0,2,0,0,8,2,2,0,1,0,4,4.435483871,0.704918033,16,2.375,0.935483871,5,62,11,0.014143846,85,1.370967742,5.423419355,8.830967742,9.3871,12.4,2.375,0.491803279,1,0
38,7,16,0,2,4,2,0,5,0,1,0,0,12,3,5,0,2,1,0,7,8,1,2,7,1,8,8,0,2,0,0,1,4,1,0,0,0,1,7,5,2,18,0,1,1,0,3,0,3,9,0,2,9,2,3,0,1,2,7,4.63963964,0.711711712,25,2.28,0.915254237,6,111,25,0.021667168,157,1.414414414,8.31509009,11.36396396,10.86419502,18.5,2.28,0.468468468,0,0
39,6,6,0,1,1,0,0,2,1,0,0,0,6,2,5,2,0,1,0,2,11,0,0,0,2,2,1,0,3,0,2,0,2,0,0,0,1,0,0,1,0,10,0,0,0,1,6,0,0,2,0,0,5,2,2,0,1,0,2,4.276595745,0.765957447,13,2.076923077,0.88,7,47,8,0.011134517,58,1.234042553,1.590273556,3.536778116,5.288315135,6.714285714,2.076923077,0.468085106,2,0
40,11,9,0,1,3,0,0,3,0,0,2,2,15,9,11,1,4,1,0,15,12,2,2,5,0,5,5,1,6,0,5,0,4,1,0,0,0,0,5,7,3,16,0,5,3,0,6,1,0,3,0,1,6,5,0,0,1,0,3,4.147368421,0.694736842,21,2.476190476,0.92,7,95,10,0.020162504,120,1.263157895,4.608120301,8.37593985,8.841846275,13.57142857,2.476190476,0.473684211,0,0
41,7,19,0,1,7,3,1,3,1,1,0,0,13,11,6,2,8,1,0,10,11,2,6,12,3,17,7,1,15,3,2,0,2,1,0,0,3,1,12,8,2,31,0,1,2,0,5,1,0,5,0,2,13,4,2,0,1,1,9,4.0125,0.619047619,36,2.083333333,1.176470588,11,160,22,0.030996088,203,1.26875,5.053977273,8.318181818,8.575989855,14.54545455,2.083333333,0.537414966,2,0
42,9,20,1,2,12,1,0,3,3,3,0,0,27,9,5,0,9,2,1,13,29,1,3,16,4,19,6,0,7,7,3,1,4,0,0,0,0,0,16,11,5,20,0,2,1,0,6,0,0,9,0,2,21,5,1,0,3,1,5,4.138121547,0.617142857,42,2.119047619,1,6,181,20,0.036111947,227,1.254143646,10.97389503,13.61362799,9.299571214,30.16666667,2.119047619,0.485714286,2,0
43,9,14,0,1,8,1,3,3,1,0,0,0,15,7,9,5,2,1,0,10,13,1,2,6,2,8,3,1,9,2,3,0,0,0,0,0,0,0,6,6,1,16,0,3,1,0,2,1,0,10,0,5,9,5,4,0,0,1,5,4.546875,0.636363636,29,1.655172414,1.032258065,15,128,29,0.023472766,182,1.421875,4.516125,7.788333333,8.648137235,8.533333333,1.655172414,0.487603306,3,0
44,3,2,0,0,0,0,0,0,0,0,0,0,7,1,2,1,0,0,0,1,9,0,0,2,0,4,2,0,3,0,1,0,0,1,0,0,0,0,2,1,3,9,0,1,0,0,2,0,1,1,0,0,8,2,1,0,1,0,4,4.155555556,0.9,11,1.909090909,0.75,6,45,8,0.007222389,60,1.333333333,3.068333333,5.666666667,7.16862163,7.5,1.909090909,0.4,1,0
45,5,16,2,4,10,1,2,7,1,0,1,0,20,13,5,10,0,0,0,6,15,0,9,8,0,8,13,2,8,1,5,0,1,2,0,0,1,2,8,1,2,23,0,3,2,0,7,1,0,7,0,2,16,10,2,0,2,1,9,4.66,0.712328767,28,2.214285714,1.054054054,13,150,35,0.026783027,218,1.453333333,6.059333333,9.148717949,9.661875297,11.53846154,2.214285714,0.493150685,7,0
46,6,8,0,2,9,4,0,4,1,1,1,0,21,8,5,7,0,1,0,4,13,2,5,5,3,3,5,1,9,3,1,0,4,2,0,0,1,0,5,2,0,21,0,2,1,0,6,0,0,8,0,0,8,5,0,0,1,1,3,3.838709677,0.684684685,26,1.692307692,1.354166667,10,124,16,0.022269034,155,1.25,3.996,7.218064516,7.90872645,12.4,1.692307692,0.567567568,6,0
47,2,2,1,2,11,4,1,2,1,1,0,0,11,2,1,2,0,0,0,5,13,3,3,7,3,5,5,0,1,2,1,1,3,0,0,0,2,0,7,1,3,13,0,1,1,0,5,0,0,7,0,4,8,1,0,0,1,1,1,4.486842105,0.837837838,18,1.611111111,1.051282051,5,76,14,0.014444779,105,1.381578947,6.640631579,10.29052632,10.35521597,15.2,1.611111111,0.472972973,0,0
48,5,13,1,0,10,3,3,2,0,0,0,0,12,2,4,1,1,0,0,2,5,3,4,12,1,10,8,0,7,3,1,1,1,4,0,0,0,0,12,1,1,18,0,1,0,0,4,0,0,3,0,1,12,3,1,0,2,1,7,4.287128713,0.722222222,23,2,1.162790698,6,101,15,0.018356906,138,1.366336634,7.097772277,10.69372937,10.50422373,16.83333333,2,0.522222222,1,0
49,5,14,2,1,9,1,0,1,2,0,2,0,15,6,5,0,4,2,0,10,11,3,5,7,3,7,7,0,9,3,6,0,2,1,0,0,0,0,7,9,2,22,0,4,1,0,3,0,0,6,0,3,7,7,4,0,2,1,7,4.716535433,0.729508197,28,2.035714286,0.984375,9,127,30,0.024074631,187,1.472440945,7.288136483,10.36885389,10.50422373,14.11111111,2.035714286,0.475409836,0,0
50,12,11,0,6,15,5,2,3,2,0,0,0,13,10,12,0,10,1,2,12,15,2,5,6,5,11,6,0,13,3,8,0,1,1,0,0,0,0,6,10,3,15,0,1,1,0,4,0,2,12,0,3,12,7,1,0,0,3,5,4.464,0.666666667,22,2.136363636,1.046875,11,125,24,0.026783027,170,1.36,4.889818182,8.705454545,9.339509956,11.36363636,2.136363636,0.479674797,0,0
51,9,14,4,2,12,1,2,3,0,0,2,0,28,14,8,1,10,1,0,16,15,2,5,5,2,13,9,1,10,1,4,0,1,1,0,0,1,1,5,10,1,25,0,3,2,0,3,1,0,8,0,2,15,6,2,0,1,0,6,4.247058824,0.617834395,33,2.090909091,1.012195122,10,170,30,0.030093289,228,1.341176471,6.865882353,9.388235294,9.12067884,17,2.090909091,0.477707006,1,0
52,25,29,4,9,23,5,1,12,2,0,4,0,43,33,25,8,15,2,2,39,41,2,12,28,2,42,18,1,33,3,9,0,9,5,0,0,3,6,28,20,11,46,0,7,5,1,8,1,1,16,0,1,25,13,8,0,3,1,16,4.428571429,0.529577465,70,2.214285714,1.02247191,29,357,68,0.074631357,493,1.380952381,5.506272578,8.285482469,8.939507132,12.31034483,2.214285714,0.498591549,10,0
53,5,4,0,1,2,1,0,1,0,0,0,0,8,3,5,1,0,0,0,3,7,1,2,6,1,5,6,0,0,1,5,0,0,0,0,0,0,2,6,1,2,13,0,2,0,0,3,0,0,3,0,1,8,0,1,0,1,0,3,4.188679245,0.784313725,12,2,0.925925926,3,53,9,0.009629853,70,1.320754717,6.88490566,9.33081761,8.841846275,17.66666667,2,0.470588235,2,0
54,8,30,2,1,21,5,4,7,2,2,2,0,20,20,6,6,11,0,0,17,21,4,14,13,8,13,13,4,19,7,3,2,2,5,0,0,3,1,13,12,6,30,0,4,3,0,4,1,1,14,0,8,19,8,2,0,1,4,15,3.973568282,0.619266055,45,2.2,1.33,17,227,22,0.044538068,279,1.22907489,4.120730759,7.103291008,7.510576383,13.35294118,2.2,0.541284404,4,0
55,3,7,0,0,3,0,1,4,0,0,1,0,13,5,3,1,3,0,0,5,11,1,10,9,3,8,4,0,5,1,4,0,1,2,0,0,0,0,9,4,3,13,0,2,2,0,3,0,0,7,0,2,7,5,3,0,0,1,3,4.14893617,0.764044944,20,2.05,0.936170213,8,94,17,0.017153175,117,1.244680851,3.679734043,6.40212766,7.16862163,11.75,2.05,0.471910112,1,0
56,5,4,1,0,2,0,0,1,1,0,0,0,7,0,5,0,0,2,0,0,6,0,2,3,1,2,0,0,6,1,3,1,0,1,0,0,0,0,3,0,2,10,0,1,0,0,2,0,0,2,0,0,5,3,2,0,0,0,2,4.535714286,0.8,14,2,0.96,8,56,10,0.00932892,78,1.392857143,3.575714286,7.8,8.472884824,7,2,0.5,0,0
57,8,27,1,4,21,5,1,2,3,0,1,0,26,10,8,3,5,2,3,10,31,3,2,13,6,14,15,1,15,8,3,0,4,2,0,0,0,1,13,5,5,32,0,4,1,0,6,1,0,11,0,3,20,6,4,0,2,4,12,4.126582278,0.60619469,56,2.017857143,1.025862069,20,237,33,0.043635269,298,1.257383966,3.868630802,5.921434599,6.508806274,11.85,2.017857143,0.486725664,5,0
58,4,4,0,1,2,0,0,1,0,0,0,0,4,2,4,2,0,0,0,2,4,1,1,4,1,4,0,0,3,0,1,0,2,1,0,0,0,0,4,2,2,11,0,1,1,0,4,0,1,2,0,0,4,1,0,0,1,0,0,4,0.804878049,11,2.090909091,0.952380952,3,42,5,0.008426121,52,1.238095238,4.47952381,6.552380952,6.4273556,14,2.090909091,0.487804878,1,0
59,8,16,0,1,1,0,0,1,0,0,1,0,9,4,8,3,0,0,0,2,12,0,2,6,0,9,1,1,9,0,3,0,1,1,0,0,1,0,6,0,1,21,0,2,0,0,4,1,0,1,0,1,10,7,1,0,2,1,4,4.326315789,0.652173913,21,2.142857143,1.162790698,8,95,16,0.017755041,128,1.347368421,4.940197368,9.381578947,9.82788879,11.875,2.142857143,0.532608696,4,0
60,8,0,0,1,4,1,0,2,0,0,0,0,7,1,7,0,0,1,0,4,8,2,2,5,1,4,6,0,0,1,3,0,2,1,0,0,0,1,5,2,2,15,0,1,0,0,1,0,0,2,0,1,15,0,0,0,1,1,4,5,0.825396825,23,1.782608696,0.431818182,7,63,15,0.011134517,89,1.412698413,4.58984127,8.044444444,8.841846275,9,1.782608696,0.301587302,0,0
61,9,16,0,2,11,3,2,3,0,1,0,0,27,7,8,6,1,2,1,4,33,6,6,13,4,10,11,1,10,5,2,0,1,4,0,0,1,0,13,2,6,28,0,2,2,1,3,0,0,11,0,2,19,5,0,0,3,0,6,4.331550802,0.613636364,45,2.088888889,0.904255319,10,187,35,0.033102618,257,1.374331551,7.920112299,11.33026738,10.79355341,18.7,2.088888889,0.465909091,5,0
62,21,31,8,5,38,7,2,6,2,3,5,0,53,50,15,11,34,0,3,54,30,6,21,34,9,43,14,1,38,13,13,1,9,5,0,0,4,0,34,37,6,56,0,5,3,0,9,1,0,20,0,4,27,12,4,0,4,2,14,4.164759725,0.480582524,88,2.022727273,1.110047847,36,437,70,0.086969606,569,1.302059497,4.508468726,6.960818713,7.695328112,12.13888889,2.022727273,0.492718447,10,0
63,5,10,0,1,4,1,0,2,0,0,0,1,8,4,5,3,0,2,0,5,9,0,2,8,2,7,1,0,8,2,5,0,1,1,0,0,0,0,8,3,5,18,0,1,2,0,4,0,1,4,0,0,12,5,0,0,0,0,3,4.597701149,0.720930233,21,2.285714286,0.8,9,87,15,0.015949443,119,1.367816092,4.320229885,7.085057471,8.167268649,9.666666667,2.285714286,0.418604651,1,0
64,8,23,5,3,17,2,1,8,1,0,4,0,38,18,8,6,7,0,0,20,19,4,14,18,2,14,10,0,24,3,5,0,7,4,0,0,3,1,18,11,2,41,0,4,3,0,6,2,1,10,0,6,19,10,2,0,2,1,14,4.258823529,0.56147541,54,2.111111111,1.192982456,17,255,51,0.049653927,341,1.337254902,6.039607843,9.137254902,9.325443324,15,2.111111111,0.532786885,7,0
65,17,19,3,4,30,4,3,11,6,3,0,1,48,10,14,2,7,2,0,16,35,8,7,19,10,27,18,2,18,11,9,1,8,2,0,0,2,0,19,11,5,41,0,3,1,1,6,0,0,10,0,6,25,9,6,0,1,4,11,4.303886926,0.597069597,61,1.885245902,0.937931034,24,283,48,0.058080048,365,1.28975265,4.227831272,7.54352179,8.3441,11.79166667,1.885245902,0.468864469,2,0
