ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,4.166666667,1,1,3,1,1,6,1,0.001203732,8,1.333333333,2.483333333,9.066666667,8.841846275,6,3,0.5,0,1
11,2,2,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,4.928571429,0.857142857,2,3,1.333333333,1,14,5,0.002708396,22,1.571428571,8.412857143,11.31428571,11.20814326,14,3,0.571428571,0,1
12,0,3,0,0,2,1,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,1,1,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,1,0,1,4,2,0,0,0,0,0,4,0.952380952,3,1.333333333,0.909090909,1,23,5,0.003611195,32,1.391304348,9.797391304,12.67826087,11.20814326,23,1.333333333,0.476190476,1,0
13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.25,1,1,2,0.666666667,1,4,1,0.000601866,6,1.5,3.67,11.6,8.841846275,4,2,0.25,0,1
14,1,2,0,1,3,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,1,3.666666667,0.8,3,1.666666667,1.8,1,15,1,0.003310262,18,1.2,4.42,8.666666667,8.841846275,15,1.666666667,0.666666667,0,0
15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,2,0,1,1,0,1,0,0,0,0,1,0,1,4.090909091,1,2,3.5,0.666666667,1,11,1,0.001805597,14,1.272727273,3.718181818,8.036363636,8.841846275,11,3.5,0.454545455,0,1
16,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,4,1,1,1,1.333333333,1,7,1,0.001504664,10,1.428571429,3.997142857,8.514285714,8.841846275,7,1,0.571428571,6,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3.25,0.75,1,1,1,1,4,0,0.001203732,4,1,-2.23,1.6,3.1291,4,1,0.5,0,1
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,2,0,1,2,1,0.000601866,2,1,-3.01,0.8,3.1291,2,2,0,0,1
19,0,1,2,0,4,1,1,0,0,0,0,0,2,1,0,0,0,0,1,1,5,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,2,0,0,2,0,0,0,0,1,2,0,0,0,1,1,1,4.117647059,0.941176471,3,1.333333333,1,1,17,1,0.003310262,21,1.235294118,5.616470588,9.152941176,8.841846275,17,1.333333333,0.470588235,0,0
20,0,0,0,1,4,1,0,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,1,2,2,1,1,0,2,2,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,2,0,1,1,2,0,0,0,1,0,4.166666667,1,2,2.5,1.125,1,18,4,0.003611195,24,1.333333333,7.163333333,11.64444444,11.20814326,18,2.5,0.529411765,1,0
21,1,0,1,1,2,0,0,0,0,0,0,0,2,2,1,2,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,1,1,3,1.333333333,1,13,1,0.002708396,17,1.307692308,4.910769231,8.276923077,8.841846275,13,3,0.538461538,1,1
22,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5.666666667,0.833333333,1,2,1.5,1,6,2,0.001203732,10,1.666666667,6.416666667,15.73333333,11.20814326,6,2,0.666666667,0,0
23,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,0,0,0,1,0,3,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,2,1,0,1,1,0,1,0,1,0,0,4,1,3,2.333333333,0.9,1,18,3,0.002708396,22,1.222222222,5.852222222,7.2,3.1291,18,2.333333333,0.411764706,1,1
24,1,2,0,0,1,1,0,0,0,1,0,1,2,3,0,2,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,3.642857143,1,3,2,2.5,1,14,2,0.003310262,17,1.214285714,4.198571429,5.6,3.1291,14,2,0.714285714,1,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8,1,2,2.5,0,1,5,1,0.000300933,9,1.8,7.6,10,8.841846275,5,2.5,0,1,1
26,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,3,3,0,0,2,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,3,0,0,1,0,1,1,2,0,0,0,1,0,3.318181818,0.888888889,3,2.666666667,1.571428571,1,22,0,0.003009329,23,1.045454545,5.326363636,8.8,3.1291,22,2.666666667,0.611111111,2,1
27,1,1,0,0,1,0,1,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,4.5,1,1,2,1.75,1,12,3,0.002708396,17,1.416666667,5.806666667,11.46666667,11.20814326,12,2,0.636363636,1,0
28,0,2,0,0,1,1,0,1,1,0,0,0,3,2,0,2,0,0,2,4,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3.526315789,0.833333333,3,1.666666667,1.375,1,19,1,0.00421306,21,1.105263158,4.862105263,7.6,3.1291,19,1.666666667,0.555555556,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.25,1,1,1,0.5,1,4,0,0.000300933,4,1,-2.23,1.6,3.1291,4,1,0.333333333,0,0
30,1,2,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,1,4.384615385,0.923076923,2,3,1.166666667,1,13,2,0.002407463,20,1.538461538,7.633846154,8.276923077,8.841846275,13,3,0.538461538,0,0
31,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,2,4.461538462,1,3,1.666666667,1.142857143,1,13,2,0.00210653,18,1.384615385,5.818461538,8.276923077,8.841846275,13,1.666666667,0.461538462,0,1
32,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3.8,1,2,1.5,1,1,10,2,0.001805597,14,1.4,4.83,8,8.841846275,10,1.5,0.5,0,0
33,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,1,2,0,1,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3.714285714,0.857142857,3,2.333333333,1.166666667,1,14,1,0.002708396,15,1.071428571,2.512857143,5.6,3.1291,14,2.333333333,0.571428571,2,0
34,2,0,1,2,3,0,0,2,1,0,0,0,5,1,2,0,0,0,0,2,1,0,1,2,0,1,3,0,1,0,0,0,0,2,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,2,4.25,0.888888889,4,1.5,0.818181818,2,20,4,0.003912128,28,1.4,4.83,8,8.841846275,10,1.5,0.388888889,1,1
35,0,2,0,0,1,1,0,1,0,0,0,0,5,3,0,0,0,0,1,4,3,0,2,0,0,0,4,0,0,0,1,0,1,1,0,0,0,3,0,0,0,7,0,1,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,3.6,0.863636364,5,2.2,0.909090909,2,25,1,0.005115859,26,1.04,1.557,5,3.1291,12.5,2.2,0.5,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3.166666667,1,0,0,2.5,1,6,0,0.001203732,6,1,-1.45,2.4,3.1291,6,0,0.666666667,0,1
37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.75,1,1,4,0,1,4,1,0.000601866,6,1.5,3.67,11.6,8.841846275,4,4,0,0,0
38,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3.6,0.888888889,1,2,1.25,1,10,0,0.00210653,10,1,0.11,4,3.1291,10,2,0.555555556,0,1
39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,2,0,1,2,2,0.000300933,4,2,8.79,0.8,3.1291,2,2,0,0,0
40,3,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,2,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,1,3.842105263,0.882352941,4,2.25,1,1,19,2,0.003611195,23,1.210526316,6.104210526,9.705263158,8.841846275,19,2.25,0.470588235,1,1
41,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.142857143,1,1,2,2.5,1,7,2,0.001203732,9,1.285714286,2.311428571,2.8,3.1291,7,2,0.714285714,1,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.5,1,1,2,0,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,2,0,0,1
43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,2,1,1,1,6,1,0.000902799,8,1.333333333,2.483333333,2.4,3.1291,6,1,0.5,1,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.333333333,1,1,3,0,1,3,3,0.000300933,7,2.333333333,13.11333333,14.53333333,8.841846275,3,3,0,0,1
45,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3.428571429,1,1,2,2,1,7,1,0.001504664,8,1.142857143,0.625714286,2.8,3.1291,7,2,0.714285714,1,1
46,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,3.636363636,1,3,2,0.833333333,1,11,1,0.001504664,12,1.090909091,1.572727273,4.4,3.1291,11,2,0.454545455,0,0
47,1,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,1,4,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,2,0,1,0,2,5.2,0.866666667,4,1.75,0.777777778,1,15,5,0.002407463,24,1.6,9.14,14,13.0238668,15,1.75,0.4,15,0
48,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,4.2,1,1,2,0.5,1,5,0,0.000902799,5,1,-1.84,2,3.1291,5,2,0.2,0,1
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.666666667,1,1,1,0.5,1,3,2,0.000300933,7,2.333333333,13.11333333,14.53333333,8.841846275,3,1,0.333333333,0,0
50,0,0,0,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,3.727272727,1,0,0,1.75,1,11,0,0.002407463,11,1,0.5,4.4,3.1291,11,0,0.6,0,0
51,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,4.555555556,1,2,1.5,0.8,1,9,1,0.001504664,11,1.222222222,2.342222222,8.044444444,8.841846275,9,1.5,0.444444444,0,1
52,2,4,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,1,3,0,0,0,1,0,0,4.368421053,0.823529412,5,2.8,0.9,1,19,4,0.003611195,30,1.578947368,10.45157895,9.705263158,8.841846275,19,2.8,0.411764706,2,1
53,2,0,0,1,4,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,2,1,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,0,2,0,1,1,1,0,0,1,0,1,4,1,2,2.5,1.333333333,1,15,1,0.002708396,19,1.266666667,5.206666667,6,3.1291,15,2.5,0.571428571,1,1
54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,1,2,1.5,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,2,0.5,1,1
55,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4.636363636,1,2,1.5,1.5,1,11,2,0.001504664,15,1.363636364,4.790909091,11.67272727,11.20814326,11,1.5,0.6,0,1
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,1,1,2,1,0,5,2.5,14.69,20.8,8.841846275,2,0,0.5,2,0
57,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,0,2,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,2,0,0,2,0,0,1,3,0,0,1,0,0,4.05,0.894736842,3,2,1.333333333,1,20,3,0.003310262,23,1.15,5.78,8,3.1291,20,2,0.526315789,1,1
58,1,1,0,0,1,0,0,0,1,0,1,0,4,3,1,2,0,0,1,1,1,1,1,1,0,2,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,2,0,1,1,0,1,2,1,1,0,0,0,0,4.043478261,0.954545455,3,2.333333333,2.142857143,1,23,3,0.004814926,29,1.260869565,8.25826087,12.67826087,11.20814326,23,2.333333333,0.681818182,2,1
59,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.375,1,1,2,3,1,8,1,0.00210653,9,1.125,0.805,3.2,3.1291,8,2,0.75,0,0
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,5.625,1,1,4,0.6,1,8,3,0.001203732,15,1.875,9.655,13.2,11.20814326,8,4,0.285714286,0,0
61,2,0,1,0,2,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,3,0,0,0,2,0,0,4.923076923,1,1,2,0.875,1,13,3,0.00210653,20,1.538461538,7.633846154,14.43076923,13.0238668,13,2,0.384615385,1,1
62,3,3,1,0,4,0,2,0,0,1,1,0,1,3,2,2,0,0,0,1,1,1,2,1,0,1,3,0,2,0,2,0,0,1,0,0,0,0,1,0,1,3,0,1,0,0,3,0,0,2,0,0,3,1,0,0,0,0,1,4.375,0.913043478,4,3,1.083333333,1,24,5,0.005416792,32,1.333333333,9.503333333,12.93333333,11.20814326,24,3,0.47826087,2,1
63,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,3,1.333333333,1,7,1,0.001203732,9,1.285714286,2.311428571,8.514285714,8.841846275,7,3,0.571428571,0,0
64,0,3,0,1,2,0,0,0,0,0,0,0,4,2,0,0,0,0,2,4,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,3.944444444,0.833333333,3,2.666666667,1.714285714,1,18,2,0.00421306,25,1.388888889,7.818888889,9.422222222,8.841846275,18,2.666666667,0.611111111,0,0
65,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,2,4,0,2,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,8,0,1,0,0,2,0,1,0,0,1,2,0,0,0,2,0,2,3.838709677,0.862068966,7,2.428571429,1.071428571,1,31,3,0.004814926,37,1.193548387,10.58387097,12.4,3.1291,31,2.428571429,0.517241379,1,0
66,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,4.1,0.9,1,2,1.2,1,10,2,0.00210653,17,1.7,8.37,12,11.20814326,10,2,0.5,2,0
67,1,1,1,0,5,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,2,2,1,2,0,1,3,0,0,1,1,0,2,3,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,0,4.722222222,1,3,1.666666667,1,1,18,5,0.00421306,24,1.333333333,7.163333333,9.422222222,8.841846275,18,1.666666667,0.555555556,1,1
68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,1,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,0,0.5,0,1
69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,5.428571429,1,2,2,1,1,7,2,0.000902799,14,2,10.74,14.22857143,11.20814326,7,2,0.5,0,1
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.5,1,1,1,0.5,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,1,0.333333333,0,0
