ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
10,1,1,1,0,1,0,0,2,0,0,0,0,5,1,1,1,0,1,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,1,1,0,0,1,0,2,3,0,0,0,1,0,0,3.958333333,0.956521739,5,1.8,0.916666667,3,24,2,0.004513993,29,1.208333333,1.788333333,6.533333333,7.793537801,8,1.8,0.47826087,1,1
11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4.666666667,1,1,2,0.75,1,6,2,0.001203732,10,1.666666667,6.416666667,9.066666667,8.841846275,6,2,0.333333333,0,1
12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.333333333,1,3,1.666666667,0.5,1,6,1,0.001203732,10,1.666666667,6.416666667,9.066666667,8.841846275,6,1.666666667,0.333333333,0,0
13,2,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4.846153846,0.916666667,2,1.5,1,1,13,4,0.00210653,22,1.692307692,9.449230769,14.43076923,13.0238668,13,1.5,0.5,1,1
14,3,0,0,0,2,0,1,0,2,1,0,0,3,1,1,0,1,0,0,2,2,0,1,1,1,2,3,0,2,1,0,1,0,0,0,1,0,0,1,2,0,5,0,1,0,0,1,0,1,2,0,0,4,0,1,0,1,0,2,4.16,0.916666667,6,1.666666667,1.083333333,3,25,4,0.004814926,35,1.4,4.18,9.733333333,9.725611199,8.333333333,1.666666667,0.5,3,1
15,0,0,2,0,3,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,3,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,5.222222222,0.882352941,3,1,0.538461538,3,18,6,0.003310262,27,1.5,4.45,11.28888889,9.725611199,6,1,0.235294118,0,1
16,1,1,0,0,1,0,0,4,0,0,0,2,5,3,1,0,0,0,0,3,3,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,0,2,1,0,1,0,0,0,0,0,2,0,1,0,2,0,2,4,0.916666667,7,1.571428571,0.846153846,6,26,5,0.004814926,34,1.307692308,1.530769231,3.271794872,5.461318901,4.333333333,1.571428571,0.458333333,2,0
17,2,2,0,1,2,0,0,1,0,1,0,0,2,1,1,1,0,0,0,1,1,1,2,1,0,1,2,0,1,0,0,1,2,3,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,2,0,0,2,1,1,0,1,0,0,4.75,0.95,2,2.5,1,1,20,6,0.004513993,32,1.6,11.09,14,13.0238668,20,2.5,0.5,1,1
18,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,8.4,1,4,2.25,0.125,1,10,5,0,26,2.6,18.99,24,15.90318901,10,2.25,0.111111111,0,1
19,1,0,0,0,0,0,0,1,0,1,0,0,4,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3.6875,1,4,1.75,1.166666667,1,16,2,0.002407463,21,1.3125,6.1375,11.4,11.20814326,16,1.75,0.538461538,0,1
20,2,1,0,0,0,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,2,0,0,1,0,0,3,1,0,0,2,0,1,4.210526316,0.944444444,6,1.333333333,1,3,19,3,0.003912128,25,1.315789474,2.406315789,2.533333333,3.1291,6.333333333,1.333333333,0.5,0,0
21,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,2,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,0,2,0,0,0,0,0,1,0,2,3,1,0,0,1,1,2,4.590909091,1,4,1.25,0.571428571,4,22,3,0.002407463,29,1.318181818,2.109545455,4.018181818,5.985473137,5.5,1.25,0.333333333,0,1
22,2,0,1,1,3,0,0,0,1,2,2,0,2,4,0,1,0,0,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,4,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,3,5.272727273,1,6,2,1.2,1,22,4,0.003009329,37,1.681818182,12.83545455,14.25454545,13.0238668,22,2,0.5,1,1
23,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,6.416666667,1,1,1,0.714285714,3,12,3,0.001203732,22,1.833333333,7.603333333,11.6,8.841846275,4,1,0.363636364,1,1
24,1,1,0,0,2,1,0,0,0,0,1,0,5,2,1,0,1,0,0,2,7,0,2,1,1,2,6,0,0,1,1,0,0,1,0,0,0,0,1,1,1,4,0,2,0,0,1,0,0,0,0,3,1,0,4,0,1,1,4,4.148148148,0.961538462,5,1.4,1.076923077,1,27,6,0.005717725,33,1.222222222,9.362222222,10.8,3.1291,27,1.4,0.5,1,1
25,1,2,0,0,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,2,0,0,3,0,1,0,1,0,1,6,0.9,5,2,0.75,2,20,7,0.002708396,43,2.15,13.68,16,13.0238668,10,2,0.4,1,1
26,2,3,0,0,2,1,0,1,1,0,0,0,5,2,2,0,2,0,0,2,1,1,0,1,1,2,4,1,0,1,1,0,1,1,0,0,0,0,1,2,0,2,0,1,0,0,4,0,0,0,0,4,2,0,0,0,0,1,0,3.571428571,0.846153846,4,2,1.7,1,28,4,0.005717725,35,1.25,10.08,14.05714286,11.20814326,28,2,0.615384615,0,1
27,0,0,0,0,0,0,0,2,0,0,0,0,7,2,0,0,1,0,0,3,4,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,1,1,1,0,0,0,3,0,0,0,2,1,0,0,0,1,4.37037037,0.96,7,1.428571429,1.083333333,3,27,7,0.00421306,34,1.259259259,2.779259259,5.081481481,6.4273556,9,1.428571429,0.52,0,1
28,2,0,0,0,2,1,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,2,0,0,5,0,0,0,1,0,2,5.7,1,7,1.714285714,0.357142857,4,20,5,0.003009329,30,1.5,4.06,8,8.076483399,5,1.714285714,0.222222222,2,0
29,1,0,0,0,0,0,0,1,0,1,1,0,0,4,0,2,0,0,0,4,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.666666667,1,3,2,0.714285714,2,15,1,0.002708396,17,1.133333333,0.708333333,5.666666667,7.16862163,7.5,2,0.461538462,1,1
30,2,1,1,0,1,0,0,1,0,2,0,0,3,2,0,0,0,0,1,4,2,0,1,0,0,0,2,1,3,0,0,0,0,1,0,1,1,2,0,0,2,2,0,1,0,0,1,0,0,0,0,2,0,3,1,0,0,0,2,4.473684211,0.894736842,5,1.2,1.111111111,2,19,2,0.00421306,25,1.315789474,3.641315789,5.905263158,7.16862163,9.5,1.2,0.526315789,2,1
31,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,1,0,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4.863636364,1,6,1.666666667,0.818181818,3,22,4,0.003310262,30,1.363636364,3.360909091,6.56969697,7.793537801,7.333333333,1.666666667,0.476190476,3,1
32,1,2,0,0,2,0,0,2,0,1,0,0,4,3,0,0,3,0,0,4,1,1,3,3,0,5,4,2,1,1,0,0,0,1,0,0,0,0,3,3,0,3,0,2,0,0,1,0,0,2,0,1,2,0,0,0,0,2,0,3.785714286,0.846153846,6,1.833333333,1.333333333,3,28,4,0.005717725,37,1.321428571,3.642857143,9.447619048,9.725611199,9.333333333,1.833333333,0.538461538,3,1
33,1,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,5.230769231,1,3,1.666666667,0.857142857,1,13,4,0.00210653,23,1.769230769,10.35692308,14.43076923,13.0238668,13,1.666666667,0.416666667,0,0
34,0,2,1,1,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,3,2,0,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,1,0,0,1,0,0,3,2,0,0,0,0,1,5.45,0.95,5,2.6,0.538461538,2,20,7,0.003611195,32,1.6,7.19,10,10.1257567,10,2.6,0.35,1,1
35,3,0,0,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,1,5.136363636,1,4,3.5,0.176470588,1,22,6,0.001805597,36,1.636363636,12.29909091,14.25454545,13.0238668,22,3.5,0.15,1,1
36,0,1,0,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,2,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,1,0,0,0,0,1,2,3,0,0,0,1,0,4.375,0.954545455,8,1.5,0.294117647,3,24,4,0.003310262,32,1.333333333,3.263333333,6.533333333,7.793537801,8,1.5,0.227272727,0,1
37,4,0,0,0,1,0,0,1,3,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,6,0,0,0,0,1,0,0,2,0,1,3,2,0,0,0,0,0,5.045454545,0.904761905,7,1.857142857,0.375,3,22,7,0.003310262,35,1.590909091,6.042727273,10.20606061,9.725611199,7.333333333,1.857142857,0.238095238,3,1
38,0,0,0,0,1,0,0,2,1,0,0,0,4,1,0,1,0,0,0,2,1,0,2,1,1,1,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,3,0,0,0,2,0,0,2,0,3,4.708333333,0.954545455,7,1.285714286,1,3,24,4,0.00421306,31,1.291666667,2.771666667,4.866666667,6.4273556,8,1.285714286,0.454545455,0,1
39,1,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5.857142857,1,2,2,0.4,1,7,1,0.000902799,13,1.857142857,9.054285714,8.514285714,8.841846275,7,2,0.285714286,0,1
40,0,2,1,0,1,0,0,4,0,0,0,0,3,2,0,1,1,0,0,1,1,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,2,0,0,0,0,2,2,1,1,0,1,0,2,4.269230769,0.954545455,6,1.833333333,0.692307692,2,26,5,0.00421306,35,1.346153846,5.364615385,8.276923077,8.841846275,13,1.833333333,0.409090909,1,1
41,2,2,0,0,3,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,3,1,1,0,0,1,1,0,0,0,2,0,0,1,0,3,0,1,4,0,0,0,1,2,0,0,1,0,0,1,1,2,0,0,0,0,6.157894737,0.947368421,6,1.666666667,0.583333333,1,19,9,0.003310262,38,2,15.42,18.12631579,15.90318901,19,1.666666667,0.368421053,0,1
42,2,0,0,0,2,0,0,0,0,2,0,0,3,4,0,3,0,0,0,1,1,1,0,1,0,1,2,0,4,1,0,0,1,1,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,3,0,1,4,3,0,0,1,0,1,4.153846154,0.92,4,2,1.4,2,26,5,0.005115859,37,1.423076923,6.272307692,8.276923077,8.841846275,13,2,0.6,3,1
43,1,0,0,0,2,1,0,2,0,0,0,0,1,3,1,3,0,1,0,0,1,1,3,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,3,0,1,2,1,2,0,0,1,1,4.523809524,0.947368421,4,1.75,0.833333333,2,21,4,0.00421306,28,1.333333333,4.238333333,6.104761905,7.16862163,10.5,1.75,0.368421053,1,1
44,0,0,1,0,1,0,0,3,0,0,0,0,2,1,0,1,0,0,0,0,2,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,2,0,2,0,2,1,0,0,1,1,4.523809524,0.944444444,5,1.2,0.538461538,3,21,4,0.00210653,30,1.428571429,3.997142857,4.704761905,6.4273556,7,1.2,0.277777778,0,1
45,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,1,3,0,2,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,2,0,1,2,0,1,0,0,1,2,3.821428571,0.916666667,5,1.4,1,3,28,3,0.00421306,35,1.25,2.8,6.59047619,7.793537801,9.333333333,1.4,0.458333333,2,1
46,4,0,0,1,1,0,0,1,0,2,0,0,2,3,2,0,2,0,0,3,1,0,2,1,0,2,4,0,1,0,1,0,1,0,0,0,0,1,1,2,2,5,0,1,2,0,1,0,0,1,0,0,2,0,1,0,1,0,0,4.75,1,8,1.75,0.538461538,3,24,5,0.003611195,36,1.5,5.23,9.866666667,9.725611199,8,1.75,0.409090909,0,1
47,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,1,2,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,6,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,1,4.238095238,0.947368421,3,1,0.9,2,21,2,0.003009329,28,1.333333333,4.238333333,8.00952381,8.841846275,10.5,1,0.473684211,1,1
48,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,2,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.727272727,0.909090909,2,2,0.666666667,1,11,3,0.002708396,15,1.363636364,4.790909091,4.4,3.1291,11,2,0.454545455,0,1
49,1,1,0,0,0,0,0,1,0,1,0,0,4,1,0,1,0,0,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,4.611111111,1,7,1.571428571,0.777777778,5,18,4,0.00210653,26,1.444444444,2.858444444,5.884444444,6.742157985,3.6,1.571428571,0.4375,1,1
50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.4,1,2,2,0.25,1,5,2,0.001203732,10,2,9.96,18,11.20814326,5,2,0.2,0,0
51,0,0,0,0,1,1,0,1,0,0,0,0,4,3,0,3,0,0,0,0,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.944444444,0.866666667,5,1.4,1.5,2,18,3,0.003009329,22,1.222222222,2.342222222,5.822222222,7.16862163,9,1.4,0.6,2,1
52,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,1,0,0,2,2,0,0,0,1,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,2,2,1,0,0,0,1,4.958333333,0.954545455,8,1.5,0.692307692,5,24,5,0.003611195,32,1.333333333,2.015333333,3.586666667,5.683917802,4.8,1.5,0.409090909,3,1
53,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,3,0,0,1,0,0,0,1,0,0,0,0,2,0,2,3,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,5.266666667,1,3,2,0.666666667,2,15,3,0.002407463,25,1.666666667,7.001666667,11,10.1257567,7.5,2,0.357142857,0,1
54,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5,1,1,3,0.5,3,11,4,0.001203732,16,1.454545455,3.003636364,5.103030303,6.4273556,3.666666667,3,0.4,1,1
55,0,2,0,0,1,0,1,2,0,0,0,0,3,2,0,2,0,0,1,2,0,1,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0,1,0,2,0,0,2,0,1,2,4,0,0,1,0,1,4.615384615,1,7,1.714285714,0.846153846,2,26,6,0.004513993,37,1.423076923,6.272307692,8.276923077,8.841846275,13,1.714285714,0.458333333,1,1
56,0,0,0,1,2,1,0,0,0,0,0,0,4,2,0,2,0,0,0,2,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,4.409090909,1,7,1.285714286,0.909090909,2,22,3,0.003912128,33,1.5,6.4,9.854545455,10.1257567,11,1.285714286,0.421052632,1,1
57,1,1,0,1,2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,4.923076923,1,3,2.333333333,0.714285714,1,13,4,0.002407463,20,1.538461538,7.633846154,8.276923077,8.841846275,13,2.333333333,0.416666667,2,1
58,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.333333333,1,3,1.666666667,0.166666667,2,9,5,0.001203732,17,1.888888889,8.453888889,10.68888889,8.841846275,4.5,1.666666667,0.142857143,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,1,1,0.5,1,2,2,0.000300933,7,3.5,26.49,40.8,11.20814326,2,1,0,0,0
60,0,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,1,0,0,1,1,0,0,0,0,2,1,0,0,2,0,1,5.235294118,0.823529412,7,1.571428571,0.416666667,5,17,4,0.003009329,28,1.647058824,5.171294118,8.418823529,7.554174237,3.4,1.571428571,0.294117647,2,1
61,2,1,0,0,1,0,0,0,0,1,0,0,4,3,1,3,0,1,0,0,2,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,1,0,1,1,0,2,4,1,0,0,0,1,2,4.111111111,0.92,6,2.666666667,0.923076923,1,27,5,0.003912128,34,1.259259259,9.799259259,12.28148148,8.841846275,27,2.666666667,0.48,2,1
62,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,2,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4.777777778,0.933333333,6,1.666666667,0.545454545,2,18,2,0.002407463,24,1.333333333,3.653333333,8.044444444,8.841846275,9,1.666666667,0.266666667,1,1
63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2,2,0.25,1,5,2,0.000300933,10,2,9.96,10,8.841846275,5,2,0.2,0,1
64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,4.071428571,0.818181818,3,1,0.714285714,1,14,3,0.00210653,18,1.285714286,5.041428571,8.457142857,8.841846275,14,1,0.363636364,0,1
65,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6.357142857,0.928571429,4,2.25,0.272727273,1,14,5,0.001203732,25,1.785714286,10.94142857,8.457142857,8.841846275,14,2.25,0.214285714,0,0
66,0,0,0,0,2,0,1,0,1,0,0,3,2,6,0,0,3,0,0,8,3,0,0,0,1,1,2,0,4,1,1,0,1,0,0,0,0,0,0,4,0,5,0,4,2,0,0,0,0,2,0,2,0,3,1,0,0,0,0,3.846153846,0.875,3,2,1.363636364,5,26,3,0.005115859,33,1.269230769,1.414923077,3.618461538,5.683917802,5.2,2,0.541666667,0,1
67,1,0,1,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,5,0,2,1,0,1,0,0,1,0,0,3,0,2,0,1,0,1,5.85,1,4,1.5,0.636363636,3,20,8,0.00210653,37,1.85,8.84,10.66666667,9.725611199,6.666666667,1.5,0.421052632,2,1
